,Unnamed: 0,created_at,full_text,Label,tokenize text,stop removal text,stemmed_text,Unnamed: 0.1
843,843,Wed Sep 27 10:10:09 +0000 2023,pasti keren banget deh nanti ikn,1.0,"['pasti', 'keren', 'banget', 'deh', 'nanti', 'ikn']","['keren', 'banget', 'deh', 'ikn']",keren banget deh ikn,843.0
844,844,Wed Sep 27 05:57:12 +0000 2023,makin halu saja pembangunan belum beres tapi sudah menghalu terlalu jauh tidak sekalian saja bikin pintu ajaib doraemon biar masuk langsung ke ikn lebih keren itu,2.0,"['makin', 'halu', 'saja', 'pembangunan', 'belum', 'beres', 'tapi', 'sudah', 'menghalu', 'terlalu', 'jauh', 'tidak', 'sekalian', 'saja', 'bikin', 'pintu', 'ajaib', 'doraemon', 'biar', 'masuk', 'langsung', 'ke', 'ikn', 'lebih', 'keren', 'itu']","['makin', 'halu', 'pembangunan', 'beres', 'sudah', 'menghalu', 'terlalu', 'jauh', 'sekalian', 'bikin', 'pintu', 'ajaib', 'doraemon', 'biar', 'masuk', 'langsung', 'ikn', 'lebih', 'keren']",makin halu bangun beres sudah menghalu terlalu jauh sekali bikin pintu ajaib doraemon biar masuk langsung ikn lebih keren,844.0
845,845,Wed Sep 27 02:42:42 +0000 2023,ikn ini kalau sudah jadi pasti keren banget kota yang bisa bersahabat dengan masyarakat yang tinggal di situ selain itu juga ikn bisa menjadi kota yang bersahabat dengan alam etcawapresungulan,2.0,"['ikn', 'ini', 'kalau', 'sudah', 'jadi', 'pasti', 'keren', 'banget', 'kota', 'yang', 'bisa', 'bersahabat', 'dengan', 'masyarakat', 'yang', 'tinggal', 'di', 'situ', 'selain', 'itu', 'juga', 'ikn', 'bisa', 'menjadi', 'kota', 'yang', 'bersahabat', 'dengan', 'alam', 'etcawapresungulan']","['ikn', 'kalau', 'jadi', 'keren', 'banget', 'kota', 'bersahabat', 'masyarakat', 'tinggal', 'situ', 'itu', 'ikn', 'bisa', 'menjadi', 'kota', 'bersahabat', 'alam', 'etcawapresungulan']",ikn kalau jadi keren banget kota sahabat masyarakat tinggal situ itu ikn bisa jadi kota sahabat alam etcawapresungulan,845.0
846,846,Tue Sep 26 21:43:18 +0000 2023,mantap keren banget ya tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn,1.0,"['mantap', 'keren', 'banget', 'ya', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn']","['mantap', 'keren', 'banget', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn']",mantap keren banget tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn,846.0
847,847,Tue Sep 26 21:29:06 +0000 2023,wah keren tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn semoga dimudahkan memberikan dampak positif dalam penciptan lingkungan yang lebih baik,1.0,"['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'semoga', 'dimudahkan', 'memberikan', 'dampak', 'positif', 'dalam', 'penciptan', 'lingkungan', 'yang', 'lebih', 'baik']","['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'semoga', 'dimudahkan', 'memberikan', 'dampak', 'positif', 'penciptan', 'lingkungan', 'lebih', 'baik']",wah keren tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn moga mudah beri dampak positif penciptan lingkung lebih baik,847.0
848,848,Tue Sep 26 21:27:40 +0000 2023,keren ya tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn al the best ya god job pertamina,1.0,"['keren', 'ya', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'al', 'the', 'best', 'ya', 'god', 'job', 'pertamina']","['keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'al', 'the', 'best', 'god', 'job', 'pertamina']",keren tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn al the best god job pertamina,848.0
849,849,Tue Sep 26 21:22:51 +0000 2023,wah keren nih tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn mantap god job terus memperkuat komitmenya terhadap pembangunan,1.0,"['wah', 'keren', 'nih', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'mantap', 'god', 'job', 'terus', 'memperkuat', 'komitmenya', 'terhadap', 'pembangunan']","['wah', 'keren', 'nih', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'mantap', 'god', 'job', 'terus', 'memperkuat', 'komitmenya', 'pembangunan']",wah keren nih tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn mantap god job terus kuat komitmenya bangun,849.0
850,850,Tue Sep 26 20:47:04 +0000 2023,wah keren tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn semoga dimudahkan,1.0,"['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'semoga', 'dimudahkan']","['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'semoga', 'dimudahkan']",wah keren tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn moga mudah,850.0
851,851,Tue Sep 26 20:46:52 +0000 2023,keren ya tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn al the best ya,1.0,"['keren', 'ya', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'al', 'the', 'best', 'ya']","['keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'al', 'the', 'best']",keren tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn al the best,851.0
852,852,Tue Sep 26 20:34:13 +0000 2023,wah keren nih tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn mantap god job,1.0,"['wah', 'keren', 'nih', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'mantap', 'god', 'job']","['wah', 'keren', 'nih', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'mantap', 'god', 'job']",wah keren nih tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn mantap god job,852.0
853,853,Tue Sep 26 14:50:48 +0000 2023,keren kalau bang ali masih ada sudah dipajekin itu buat ngebangun ikn,0.0,"['keren', 'kalau', 'bang', 'ali', 'masih', 'ada', 'sudah', 'dipajekin', 'itu', 'buat', 'ngebangun', 'ikn']","['keren', 'kalau', 'bang', 'ali', 'ada', 'dipajekin', 'buat', 'ngebangun', 'ikn']",keren kalau bang ali ada dipajekin buat ngebangun ikn,853.0
854,854,Tue Sep 26 11:40:50 +0000 2023,keren nih program ungulan tjsl pertamina di ikn mendongkrak sumber daya manusia,1.0,"['keren', 'nih', 'program', 'ungulan', 'tjsl', 'pertamina', 'di', 'ikn', 'mendongkrak', 'sumber', 'daya', 'manusia']","['keren', 'nih', 'program', 'ungulan', 'tjsl', 'pertamina', 'ikn', 'mendongkrak', 'sumber', 'daya', 'manusia']",keren nih program ungulan tjsl pertamina ikn dongkrak sumber daya manusia,854.0
855,855,Tue Sep 26 11:24:10 +0000 2023,wah keren tiga program ungulan tjsl pertamina tingkatkan kualitas sumber daya manusia di ikn semoga selalu dimudahkan,1.0,"['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'di', 'ikn', 'semoga', 'selalu', 'dimudahkan']","['wah', 'keren', 'tiga', 'program', 'ungulan', 'tjsl', 'pertamina', 'tingkatkan', 'kualitas', 'sumber', 'daya', 'manusia', 'ikn', 'semoga', 'selalu', 'dimudahkan']",wah keren tiga program ungulan tjsl pertamina tingkat kualitas sumber daya manusia ikn moga selalu mudah,855.0
856,856,Tue Sep 26 07:58:20 +0000 2023,tidak sabar kalau ikn benerbener sudah jalan pasti keren arsjadrasjid jokowi ikn gusiminprokesejahteran ganjar adalah ganjar kaesang memilih dengan bijak ketua umum ridwan mbanking baca berwawasan luas tiktok shop,1.0,"['tidak', 'sabar', 'kalau', 'ikn', 'benerbener', 'sudah', 'jalan', 'pasti', 'keren', 'arsjadrasjid', 'jokowi', 'ikn', 'gusiminprokesejahteran', 'ganjar', 'adalah', 'ganjar', 'kaesang', 'memilih', 'dengan', 'bijak', 'ketua', 'umum', 'ridwan', 'mbanking', 'baca', 'berwawasan', 'luas', 'tiktok', 'shop']","['sabar', 'kalau', 'ikn', 'benerbener', 'jalan', 'keren', 'arsjadrasjid', 'jokowi', 'ikn', 'gusiminprokesejahteran', 'ganjar', 'ganjar', 'kaesang', 'memilih', 'bijak', 'ketua', 'umum', 'ridwan', 'mbanking', 'baca', 'berwawasan', 'luas', 'tiktok', 'shop']",sabar kalau ikn benerbener jalan keren arsjadrasjid jokowi ikn gusiminprokesejahteran ganjar ganjar kaesang pilih bijak ketua umum ridwan mbanking baca wawas luas tiktok shop,856.0
857,857,Tue Sep 26 05:18:43 +0000 2023,keren tetapi buat apa kalau ikn macet kayak jakarta mungkin bisa bermanfat tetapi memangnya ikn macet,0.0,"['keren', 'tetapi', 'buat', 'apa', 'kalau', 'ikn', 'macet', 'kayak', 'jakarta', 'mungkin', 'bisa', 'bermanfat', 'tetapi', 'memangnya', 'ikn', 'macet']","['keren', 'buat', 'apa', 'kalau', 'ikn', 'macet', 'kayak', 'jakarta', 'mungkin', 'bermanfat', 'memangnya', 'ikn', 'macet']",keren buat apa kalau ikn macet kayak jakarta mungkin bermanfat memang ikn macet,857.0
858,858,Tue Sep 26 04:22:20 +0000 2023,keren sudah pokoknya penampakan rumah mewah menteri di proyek ikn,0.0,"['keren', 'sudah', 'pokoknya', 'penampakan', 'rumah', 'mewah', 'menteri', 'di', 'proyek', 'ikn']","['keren', 'pokoknya', 'penampakan', 'rumah', 'mewah', 'menteri', 'proyek', 'ikn']",keren pokok tampak rumah mewah menteri proyek ikn,858.0
859,859,Tue Sep 26 04:09:44 +0000 2023,keren banget ikn membawa dampak positif di berbagai aspek tidak saja ibu kota yang akan menjadi target namun investasi di ikn juga akan meningkat etcawapresungulan faldo ridwan giring tiktok shop,2.0,"['keren', 'banget', 'ikn', 'membawa', 'dampak', 'positif', 'di', 'berbagai', 'aspek', 'tidak', 'saja', 'ibu', 'kota', 'yang', 'akan', 'menjadi', 'target', 'namun', 'investasi', 'di', 'ikn', 'juga', 'akan', 'meningkat', 'etcawapresungulan', 'faldo', 'ridwan', 'giring', 'tiktok', 'shop']","['keren', 'banget', 'ikn', 'membawa', 'dampak', 'positif', 'berbagai', 'aspek', 'saja', 'ibu', 'kota', 'akan', 'menjadi', 'target', 'investasi', 'ikn', 'akan', 'meningkat', 'etcawapresungulan', 'faldo', 'ridwan', 'giring', 'tiktok', 'shop']",keren banget ikn bawa dampak positif bagai aspek saja ibu kota akan jadi target investasi ikn akan tingkat etcawapresungulan faldo ridwan giring tiktok shop,859.0
860,860,Tue Sep 26 02:32:22 +0000 2023,keren banget ikn nusantara semoga tahun pro,2.0,"['keren', 'banget', 'ikn', 'nusantara', 'semoga', 'tahun', 'pro']","['keren', 'banget', 'ikn', 'nusantara', 'semoga', 'tahun', 'pro']",keren banget ikn nusantara moga tahun pro,860.0
861,861,Mon Sep 25 21:53:42 +0000 2023,dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn keren banget pertamina semoga lancar,1.0,"['dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'keren', 'banget', 'pertamina', 'semoga', 'lancar']","['dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'keren', 'banget', 'pertamina', 'semoga', 'lancar']",dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn keren banget pertamina moga lancar,861.0
862,862,Mon Sep 25 21:53:25 +0000 2023,dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn keren semoga target tercapai,1.0,"['dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'keren', 'semoga', 'target', 'tercapai']","['dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'keren', 'semoga', 'target', 'tercapai']",dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn keren moga target capai,862.0
863,863,Mon Sep 25 21:51:29 +0000 2023,keren nih dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn semoga lancar ya,1.0,"['keren', 'nih', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'semoga', 'lancar', 'ya']","['keren', 'nih', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'semoga', 'lancar']",keren nih dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn moga lancar,863.0
864,864,Mon Sep 25 21:50:22 +0000 2023,terus dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn semua harus suport nih proyek yang keren,1.0,"['terus', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'semua', 'harus', 'suport', 'nih', 'proyek', 'yang', 'keren']","['terus', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'semua', 'suport', 'nih', 'proyek', 'keren']",terus dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn semua suport nih proyek keren,864.0
865,865,Mon Sep 25 20:27:04 +0000 2023,untuk dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn lah wah keren banget deh,1.0,"['untuk', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'lah', 'wah', 'keren', 'banget', 'deh']","['dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'lah', 'wah', 'keren', 'banget', 'deh']",dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn lah wah keren banget deh,865.0
866,866,Mon Sep 25 15:31:57 +0000 2023,indonesia keren harus di apresiasi dunia mengakui terobosan ikn era pak jokowi indonesiamaju indonesia hebat,1.0,"['indonesia', 'keren', 'harus', 'di', 'apresiasi', 'dunia', 'mengakui', 'terobosan', 'ikn', 'era', 'pak', 'jokowi', 'indonesiamaju', 'indonesia', 'hebat']","['indonesia', 'keren', 'di', 'apresiasi', 'dunia', 'mengakui', 'terobosan', 'ikn', 'era', 'pak', 'jokowi', 'indonesiamaju', 'indonesia', 'hebat']",indonesia keren di apresiasi dunia aku terobos ikn era pak jokowi indonesiamaju indonesia hebat,866.0
867,867,Mon Sep 25 12:11:24 +0000 2023,keren nih telkom ya ikut andil dalam akses jaringan di ikn tlkmkoneksikanindonesia,1.0,"['keren', 'nih', 'telkom', 'ya', 'ikut', 'andil', 'dalam', 'akses', 'jaringan', 'di', 'ikn', 'tlkmkoneksikanindonesia']","['keren', 'nih', 'telkom', 'ikut', 'andil', 'akses', 'jaringan', 'ikn', 'tlkmkoneksikanindonesia']",keren nih telkom ikut andil akses jaring ikn tlkmkoneksikanindonesia,867.0
868,868,Mon Sep 25 11:39:06 +0000 2023,keren banget mereka memikirkan warga yang di ikn untuk kedepanya tlkmkoneksikanindonesia,1.0,"['keren', 'banget', 'mereka', 'memikirkan', 'warga', 'yang', 'di', 'ikn', 'untuk', 'kedepanya', 'tlkmkoneksikanindonesia']","['keren', 'banget', 'memikirkan', 'warga', 'di', 'ikn', 'kedepanya', 'tlkmkoneksikanindonesia']",keren banget pikir warga di ikn depa tlkmkoneksikanindonesia,868.0
869,869,Mon Sep 25 11:30:30 +0000 2023,pasti acara malam apresiasi nusantara ikn bakal keren banget nih karena telkomgroup juga ikut berpartisipasi dalam kelancaran acara tersebut tlkmkoneksikanindonesia,1.0,"['pasti', 'acara', 'malam', 'apresiasi', 'nusantara', 'ikn', 'bakal', 'keren', 'banget', 'nih', 'karena', 'telkomgroup', 'juga', 'ikut', 'berpartisipasi', 'dalam', 'kelancaran', 'acara', 'tersebut', 'tlkmkoneksikanindonesia']","['acara', 'malam', 'apresiasi', 'nusantara', 'ikn', 'bakal', 'keren', 'banget', 'nih', 'telkomgroup', 'ikut', 'berpartisipasi', 'kelancaran', 'acara', 'tersebut', 'tlkmkoneksikanindonesia']",acara malam apresiasi nusantara ikn bakal keren banget nih telkomgroup ikut partisipasi lancar acara sebut tlkmkoneksikanindonesia,869.0
870,870,Mon Sep 25 11:30:17 +0000 2023,iya memang ada narasi begitu dan mau diwujudkan era jokowi ahok dan era anis yang kurang berminat akhirnya tidak jadi garuda ya lagipun jokowi nya punya kerjan yang lebih keren ikn,0.0,"['iya', 'memang', 'ada', 'narasi', 'begitu', 'dan', 'mau', 'diwujudkan', 'era', 'jokowi', 'ahok', 'dan', 'era', 'anis', 'yang', 'kurang', 'berminat', 'akhirnya', 'tidak', 'jadi', 'garuda', 'ya', 'lagipun', 'jokowi', 'nya', 'punya', 'kerjan', 'yang', 'lebih', 'keren', 'ikn']","['iya', 'memang', 'narasi', 'mau', 'diwujudkan', 'era', 'jokowi', 'ahok', 'dan', 'era', 'anis', 'kurang', 'berminat', 'akhirnya', 'jadi', 'garuda', 'lagipun', 'jokowi', 'nya', 'punya', 'kerjan', 'lebih', 'keren', 'ikn']",iya memang narasi mau wujud era jokowi ahok dan era anis kurang minat akhir jadi garuda lagi jokowi nya punya kerjan lebih keren ikn,870.0
871,871,Mon Sep 25 11:30:01 +0000 2023,wah keren sekali telkomgroup menyukseskan acara malam apresiasi nusantara bersama presiden ri joko widodo yang berlangsung di kawasan ibu kota negara ikn tlkmkoneksikanindonesia,1.0,"['wah', 'keren', 'sekali', 'telkomgroup', 'menyukseskan', 'acara', 'malam', 'apresiasi', 'nusantara', 'bersama', 'presiden', 'ri', 'joko', 'widodo', 'yang', 'berlangsung', 'di', 'kawasan', 'ibu', 'kota', 'negara', 'ikn', 'tlkmkoneksikanindonesia']","['wah', 'keren', 'sekali', 'telkomgroup', 'menyukseskan', 'acara', 'malam', 'apresiasi', 'nusantara', 'bersama', 'presiden', 'ri', 'joko', 'widodo', 'berlangsung', 'kawasan', 'ibu', 'kota', 'negara', 'ikn', 'tlkmkoneksikanindonesia']",wah keren sekali telkomgroup sukses acara malam apresiasi nusantara sama presiden ri joko widodo langsung kawasan ibu kota negara ikn tlkmkoneksikanindonesia,871.0
872,872,Mon Sep 25 11:30:01 +0000 2023,keren nih sat ini telkomgroup ada tsat ada tsel ada infra hal ini untuk menyukseskan malam apresiasi nusantara di ikn tlkmkoneksikanindonesia,1.0,"['keren', 'nih', 'sat', 'ini', 'telkomgroup', 'ada', 'tsat', 'ada', 'tsel', 'ada', 'infra', 'hal', 'ini', 'untuk', 'menyukseskan', 'malam', 'apresiasi', 'nusantara', 'di', 'ikn', 'tlkmkoneksikanindonesia']","['keren', 'nih', 'sat', 'telkomgroup', 'tsat', 'tsel', 'infra', 'ini', 'menyukseskan', 'malam', 'apresiasi', 'nusantara', 'ikn', 'tlkmkoneksikanindonesia']",keren nih sat telkomgroup tsat tsel infra ini sukses malam apresiasi nusantara ikn tlkmkoneksikanindonesia,872.0
873,873,Mon Sep 25 11:29:52 +0000 2023,keren nih dukung target nze pertamina bangun pusat energi berkelanjutan seluas hektare di ikn semoga lancar terus ya,1.0,"['keren', 'nih', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'di', 'ikn', 'semoga', 'lancar', 'terus', 'ya']","['keren', 'nih', 'dukung', 'target', 'nze', 'pertamina', 'bangun', 'pusat', 'energi', 'berkelanjutan', 'seluas', 'hektare', 'ikn', 'semoga', 'lancar', 'terus']",keren nih dukung target nze pertamina bangun pusat energi lanjut luas hektare ikn moga lancar terus,873.0
874,874,Mon Sep 25 07:22:10 +0000 2023,tau kampus stanford amerika nah akan ada kampus ini di ikn wah keren banget sih investasi yang memang berhasil sebagai kota maju masa depan proud of rebeca farida nurhan ria sw mbanking baca kaesang nobita kota bandung sananta tertingi baca mobile terendah prabowo subianto,1.0,"['tau', 'kampus', 'stanford', 'amerika', 'nah', 'akan', 'ada', 'kampus', 'ini', 'di', 'ikn', 'wah', 'keren', 'banget', 'sih', 'investasi', 'yang', 'memang', 'berhasil', 'sebagai', 'kota', 'maju', 'masa', 'depan', 'proud', 'of', 'rebeca', 'farida', 'nurhan', 'ria', 'sw', 'mbanking', 'baca', 'kaesang', 'nobita', 'kota', 'bandung', 'sananta', 'tertingi', 'baca', 'mobile', 'terendah', 'prabowo', 'subianto']","['tau', 'kampus', 'stanford', 'amerika', 'nah', 'ada', 'kampus', 'di', 'ikn', 'wah', 'keren', 'banget', 'sih', 'investasi', 'memang', 'berhasil', 'kota', 'maju', 'masa', 'depan', 'proud', 'of', 'rebeca', 'farida', 'nurhan', 'ria', 'sw', 'mbanking', 'baca', 'kaesang', 'nobita', 'kota', 'bandung', 'sananta', 'tertingi', 'baca', 'mobile', 'terendah', 'prabowo', 'subianto']",tau kampus stanford amerika nah ada kampus di ikn wah keren banget sih investasi memang hasil kota maju masa depan proud of rebeca farida nurhan ria sw mbanking baca kaesang nobita kota bandung sananta tingi baca mobile rendah prabowo subianto,874.0
875,875,Mon Sep 25 04:20:58 +0000 2023,jatah pada berkurang karena jadi ibu kota baru di sebarlah narasi pemerintah lawan rakyat kecil padahal tidak jadi ikn pun itu duit sudah menguap sebelum di terima masyarakat miskin dan tololnya warganet dangkal yang suka berasa edgy keren ikut latah twit sana sini,2.0,"['jatah', 'pada', 'berkurang', 'karena', 'jadi', 'ibu', 'kota', 'baru', 'di', 'sebarlah', 'narasi', 'pemerintah', 'lawan', 'rakyat', 'kecil', 'padahal', 'tidak', 'jadi', 'ikn', 'pun', 'itu', 'duit', 'sudah', 'menguap', 'sebelum', 'di', 'terima', 'masyarakat', 'miskin', 'dan', 'tololnya', 'warganet', 'dangkal', 'yang', 'suka', 'berasa', 'edgy', 'keren', 'ikut', 'latah', 'twit', 'sana', 'sini']","['jatah', 'berkurang', 'jadi', 'ibu', 'kota', 'baru', 'sebarlah', 'narasi', 'pemerintah', 'lawan', 'rakyat', 'kecil', 'padahal', 'jadi', 'ikn', 'itu', 'duit', 'menguap', 'di', 'terima', 'masyarakat', 'miskin', 'tololnya', 'warganet', 'dangkal', 'suka', 'berasa', 'edgy', 'keren', 'ikut', 'latah', 'twit', 'sana', 'sini']",jatah kurang jadi ibu kota baru sebar narasi perintah lawan rakyat kecil padahal jadi ikn itu duit uap di terima masyarakat miskin tolol warganet dangkal suka asa edgy keren ikut latah twit sana sini,875.0
876,876,Mon Sep 25 04:01:19 +0000 2023,ikn ini bakal menjadi sesuatu yang bisa membuat indonesia lebih maju keren dan mendunia semoga saja tidak ada halangan dan rintangan pembuatan ikn ini etcawapresungulan,0.0,"['ikn', 'ini', 'bakal', 'menjadi', 'sesuatu', 'yang', 'bisa', 'membuat', 'indonesia', 'lebih', 'maju', 'keren', 'dan', 'mendunia', 'semoga', 'saja', 'tidak', 'ada', 'halangan', 'dan', 'rintangan', 'pembuatan', 'ikn', 'ini', 'etcawapresungulan']","['ikn', 'bakal', 'menjadi', 'yang', 'membuat', 'indonesia', 'lebih', 'maju', 'keren', 'mendunia', 'semoga', 'tidak', 'halangan', 'rintangan', 'pembuatan', 'ikn', 'etcawapresungulan']",ikn bakal jadi yang buat indonesia lebih maju keren dunia moga tidak halang rintang buat ikn etcawapresungulan,876.0
877,877,Mon Sep 25 01:38:52 +0000 2023,wah keren banget tidak sih kalau stanford universitas ada di ikn bagaimana tangapan sobat muda masdhamorningstation,0.0,"['wah', 'keren', 'banget', 'tidak', 'sih', 'kalau', 'stanford', 'universitas', 'ada', 'di', 'ikn', 'bagaimana', 'tangapan', 'sobat', 'muda', 'masdhamorningstation']","['wah', 'keren', 'banget', 'sih', 'kalau', 'stanford', 'universitas', 'di', 'ikn', 'bagaimana', 'tangapan', 'sobat', 'muda', 'masdhamorningstation']",wah keren banget sih kalau stanford universitas di ikn bagaimana tangap sobat muda masdhamorningstation,877.0
878,878,Mon Sep 25 01:00:45 +0000 2023,lagu no komen menjadi puncak narasi keprihatinan di acara malam ikn yang dihadiri para pemimpin yang selama ini berteriak saya pancasila negara kesatuan republik indonesia harga mati derita rakyat derita eloh derita kalian masa bodoh tidak mau tau keren banget pak,0.0,"['lagu', 'no', 'komen', 'menjadi', 'puncak', 'narasi', 'keprihatinan', 'di', 'acara', 'malam', 'ikn', 'yang', 'dihadiri', 'para', 'pemimpin', 'yang', 'selama', 'ini', 'berteriak', 'saya', 'pancasila', 'negara', 'kesatuan', 'republik', 'indonesia', 'harga', 'mati', 'derita', 'rakyat', 'derita', 'eloh', 'derita', 'kalian', 'masa', 'bodoh', 'tidak', 'mau', 'tau', 'keren', 'banget', 'pak']","['lagu', 'no', 'komen', 'menjadi', 'puncak', 'narasi', 'keprihatinan', 'acara', 'malam', 'ikn', 'dihadiri', 'pemimpin', 'selama', 'berteriak', 'pancasila', 'negara', 'kesatuan', 'republik', 'indonesia', 'harga', 'mati', 'derita', 'rakyat', 'derita', 'eloh', 'derita', 'kalian', 'masa', 'bodoh', 'mau', 'tau', 'keren', 'banget', 'pak']",lagu no komen jadi puncak narasi prihatin acara malam ikn hadir pimpin lama teriak pancasila negara satu republik indonesia harga mati derita rakyat derita eloh derita kalian masa bodoh mau tau keren banget pak,878.0
879,879,Sun Sep 24 22:11:46 +0000 2023,keren ikn ini gas pol,1.0,"['keren', 'ikn', 'ini', 'gas', 'pol']","['keren', 'ikn', 'gas', 'pol']",keren ikn gas pol,879.0
880,880,Sun Sep 24 21:36:48 +0000 2023,wah sangat keren ya pertamina ini bangun energi berkelanjutan seluas hektar di ikn,1.0,"['wah', 'sangat', 'keren', 'ya', 'pertamina', 'ini', 'bangun', 'energi', 'berkelanjutan', 'seluas', 'hektar', 'di', 'ikn']","['wah', 'sangat', 'keren', 'pertamina', 'bangun', 'energi', 'berkelanjutan', 'seluas', 'hektar', 'ikn']",wah sangat keren pertamina bangun energi lanjut luas hektar ikn,880.0
